WELL,DEPTH,FACIES,FORMATION,GR,HC,ILD,NPHI,PERM,PHIE,RHOB,SW,VSH
15/9-F-15,2385.5172,,Grid Fm,61.3775,0.0,0.4865,0.662189,6.21566,0.136678,1.7988,1.0,0.544408
15/9-F-15,2385.6696,,Grid Fm,62.7902,0.0,0.526,0.662197,5.76868,0.132658,1.7988,1.0,0.557807
15/9-F-15,2385.822,,Grid Fm,65.8241,0.0,0.4352,0.662204,4.8755,0.124025,1.7988,1.0,0.586582
15/9-F-15,2385.9744,,Grid Fm,67.4156,0.0,0.3618,0.662211,4.44256,0.119497,1.7988,1.0,0.601677
15/9-F-15,2386.1268,,Grid Fm,70.7893,0.0,0.3434,0.662218,3.60338,0.109897,1.7988,1.0,0.633675
15/9-F-15,2386.2792,,Grid Fm,70.1993,0.0,0.3403,0.662226,3.74259,0.111576,1.7988,1.0,0.628079
15/9-F-15,2386.4316,,Grid Fm,73.3882,0.0,0.3383,0.662233,3.02747,0.102503,1.7988,1.0,0.658325
15/9-F-15,2386.584,,Grid Fm,71.6715,0.0,0.348,0.66224,3.40114,0.107387,1.7988,1.0,0.642042
15/9-F-15,2386.7364,,Grid Fm,72.6312,0.0,0.359,0.662248,3.18902,0.104656,1.7988,1.0,0.651145
15/9-F-15,2386.8888,,Grid Fm,72.661,0.0,0.3735,0.662255,3.18258,0.104572,1.7988,1.0,0.651427
15/9-F-15,2387.0412,,Grid Fm,73.5373,0.0,0.3866,0.662262,2.99624,0.102078,1.7988,1.0,0.659739
15/9-F-15,2387.1936,,Grid Fm,74.7174,0.0,0.4071,0.66227,2.75588,0.0987204,1.7988,1.0,0.670932
15/9-F-15,2387.346,,Grid Fm,75.8201,0.0,0.3918,0.662277,2.5421,0.0955828,1.7988,1.0,0.681391
15/9-F-15,2387.4984,,Grid Fm,75.0154,0.0,0.3663,0.662284,2.69708,0.0978725,1.7988,1.0,0.673759
15/9-F-15,2387.6508,,Grid Fm,71.5822,0.0,0.3976,0.662292,3.4213,0.107641,1.7988,1.0,0.641195
15/9-F-15,2387.8032,,Grid Fm,68.4051,0.0,0.3802,0.662299,4.18549,0.116681,1.7988,1.0,0.611062
15/9-F-15,2387.9556,,Grid Fm,70.39,0.0,0.3873,0.662306,3.69726,0.111034,1.7988,1.0,0.629888
15/9-F-15,2388.108,,Grid Fm,69.9667,0.0,0.3855,0.662313,3.79832,0.112238,1.7988,1.0,0.625874
15/9-F-15,2388.2604,,Grid Fm,68.2084,0.0,0.4204,0.662321,4.23587,0.117241,1.7988,1.0,0.609196
15/9-F-15,2388.4128,,Grid Fm,65.6215,0.0,0.4566,0.662328,4.93235,0.124602,1.7988,1.0,0.58466
15/9-F-15,2388.5652,,Grid Fm,67.66,0.0,0.4478,0.662335,4.37821,0.118801,1.7988,1.0,0.603995
15/9-F-15,2388.7176,,Grid Fm,70.241,0.0,0.4134,0.662343,3.73265,0.111458,1.7988,1.0,0.628475
15/9-F-15,2388.87,,Grid Fm,72.649,0.0,0.3893,0.66235,3.18516,0.104606,1.7988,1.0,0.651314
15/9-F-15,2389.0224,,Grid Fm,72.7147,0.0,0.4048,0.662357,3.17096,0.104419,1.7988,1.0,0.651937
15/9-F-15,2389.1748,,Grid Fm,71.0159,0.0,0.4361,0.662365,3.55077,0.109253,1.7988,1.0,0.635825
15/9-F-15,2389.3272,,Grid Fm,69.5614,0.0,0.4188,0.662372,3.89665,0.113391,1.7988,1.0,0.622029
15/9-F-15,2389.4796,,Grid Fm,70.6881,0.0,0.4576,0.662379,3.62705,0.110185,1.7988,1.0,0.632715
15/9-F-15,2389.632,,Grid Fm,73.8174,0.0,0.4509,0.662387,2.9381,0.101281,1.7988,1.0,0.662395
15/9-F-15,2389.7844,,Grid Fm,73.5074,0.0,0.4473,0.662394,3.00248,0.102163,1.7988,1.0,0.659456
15/9-F-15,2389.9368,,Grid Fm,69.2515,0.0,0.5255,0.662401,3.97285,0.114273,1.7988,1.0,0.61909
15/9-F-15,2390.0892,,Grid Fm,63.7319,0.0,0.5098,0.662409,5.48177,0.129978,1.7988,1.0,0.566739
15/9-F-15,2390.2416,,Grid Fm,59.3031,0.0,0.4786,0.662416,6.90859,0.14258,1.7988,1.0,0.524733
15/9-F-15,2390.394,,Grid Fm,59.7085,0.0,0.6011,0.662423,6.76974,0.141427,1.7988,1.0,0.528577
15/9-F-15,2390.5464,,Grid Fm,64.775,0.0,0.4634,0.66243,5.17417,0.12701,1.7988,1.0,0.576632
15/9-F-15,2390.6988,,Grid Fm,68.5303,0.0,0.4447,0.662438,4.15363,0.116325,1.7988,1.0,0.612249
15/9-F-15,2390.8512,,Grid Fm,67.1892,0.0,0.4259,0.662445,4.5027,0.120141,1.7988,1.0,0.599529
15/9-F-15,2391.0036,,Grid Fm,61.753,0.0,0.4244,0.662452,6.0949,0.135609,1.7988,1.0,0.547969
15/9-F-15,2391.156,,Grid Fm,56.8534,0.0,0.4871,0.66246,7.78418,0.149551,1.7988,1.0,0.501498
15/9-F-15,2391.3084,,Grid Fm,52.3292,0.0,0.5095,0.662467,9.56898,0.162424,1.7988,1.0,0.458588
15/9-F-15,2391.4608,,Grid Fm,48.4309,0.0,0.5381,0.662474,11.2873,0.173516,1.7988,1.0,0.421614
15/9-F-15,2391.6132,,Grid Fm,51.9954,0.0,0.6427,0.662482,9.70949,0.163374,1.7988,1.0,0.455422
15/9-F-15,2391.7656,,Grid Fm,60.0482,0.0,0.5105,0.662489,6.65464,0.14046,1.7988,1.0,0.5318
15/9-F-15,2391.918,,Grid Fm,68.256,0.0,0.3721,0.662496,4.22363,0.117106,1.7988,1.0,0.609648
15/9-F-15,2392.0704,,Grid Fm,70.3006,0.0,0.3722,0.662504,3.71847,0.111288,1.7988,1.0,0.62904
15/9-F-15,2392.2228,,Grid Fm,72.5716,0.0,0.3701,0.662511,3.20197,0.104826,1.7988,1.0,0.650579
15/9-F-15,2392.3752,,Grid Fm,74.2346,0.0,0.3618,0.662518,2.85275,0.100094,1.7988,1.0,0.666353
15/9-F-15,2392.5276,,Grid Fm,73.4895,0.0,0.3788,0.662526,3.00622,0.102214,1.7988,1.0,0.659286
15/9-F-15,2392.68,,Grid Fm,71.7609,0.0,0.4286,0.662533,3.38103,0.107133,1.7988,1.0,0.642891
15/9-F-15,2392.8324,,Grid Fm,71.0337,0.0,0.4456,0.66254,3.54665,0.109202,1.7988,1.0,0.635993
15/9-F-15,2392.9848,,Grid Fm,73.6385,0.0,0.4366,0.662548,2.97515,0.10179,1.7988,1.0,0.660699
15/9-F-15,2393.1372,,Grid Fm,74.4909,0.0,0.4383,0.662555,2.80107,0.0993648,1.7988,1.0,0.668784
15/9-F-15,2393.2896,,Grid Fm,73.6922,0.0,0.4304,0.662562,2.96399,0.101637,1.7988,1.0,0.661208
15/9-F-15,2393.442,,Grid Fm,71.004,0.0,0.4257,0.66257,3.55353,0.109287,1.7988,1.0,0.635711
15/9-F-15,2393.5944,,Grid Fm,70.4854,0.0,0.3795,0.662577,3.6747,0.110762,1.7988,1.0,0.630792
15/9-F-15,2393.7468,,Grid Fm,72.6253,0.0,0.4022,0.662584,3.19031,0.104673,1.7988,1.0,0.651089
15/9-F-15,2393.8992,,Grid Fm,75.9215,0.0,0.3842,0.662591,2.52297,0.0952944,1.7988,1.0,0.682352
15/9-F-15,2394.0516,,Grid Fm,72.4166,0.0,0.4111,0.662599,3.23575,0.105267,1.7988,1.0,0.649109
15/9-F-15,2394.204,,Grid Fm,63.7379,0.0,0.5091,0.662606,5.47998,0.129961,1.7988,1.0,0.566795
15/9-F-15,2394.3564,,Grid Fm,54.5526,0.0,0.6183,0.662613,8.66426,0.156097,1.7988,1.0,0.479675
15/9-F-15,2394.5088,,Grid Fm,52.3471,0.0,0.6847,0.662621,9.56148,0.162373,1.7988,1.0,0.458758
15/9-F-15,2394.6612,,Grid Fm,54.7492,0.0,0.6209,0.662628,8.58682,0.155538,1.7988,1.0,0.481541
15/9-F-15,2394.8136,,Grid Fm,59.9707,0.0,0.5418,0.662635,6.68078,0.14068,1.7988,1.0,0.531065
15/9-F-15,2394.966,,Grid Fm,61.0377,0.0,0.5612,0.662643,6.32616,0.137645,1.7988,1.0,0.541185
15/9-F-15,2395.1184,,Grid Fm,57.4852,0.0,0.6035,0.66265,7.55235,0.147753,1.7988,1.0,0.507491
15/9-F-15,2395.2708,,Grid Fm,52.2636,0.0,0.6226,0.662657,9.59648,0.16261,1.7988,1.0,0.457966
15/9-F-15,2395.4232,,Grid Fm,50.6543,0.0,0.6703,0.662665,10.2864,0.167189,1.7988,1.0,0.442702
15/9-F-15,2395.5756,,Grid Fm,53.873,0.0,0.7391,0.662672,8.93507,0.158031,1.7988,1.0,0.47323
15/9-F-15,2395.728,,Grid Fm,60.3344,0.0,0.5671,0.662679,6.55861,0.139646,1.7988,1.0,0.534514
15/9-F-15,2395.8804,,Grid Fm,66.754,0.0,0.4915,0.662687,4.61961,0.121379,1.7988,1.0,0.595402
15/9-F-15,2396.0328,,Grid Fm,68.0891,0.0,0.5013,0.662694,4.26658,0.11758,1.7988,1.0,0.608065
15/9-F-15,2396.1852,,Grid Fm,63.6545,0.0,0.5559,0.662701,5.50504,0.130199,1.7988,1.0,0.566004
15/9-F-15,2396.3376,,Grid Fm,55.995,0.0,0.6179,0.662709,8.10591,0.151993,1.7988,1.0,0.493357
15/9-F-15,2396.49,,Grid Fm,52.1623,0.0,0.5836,0.662716,9.63908,0.162899,1.7988,1.0,0.457005
15/9-F-15,2396.6424,,Grid Fm,55.2261,0.0,0.535,0.662723,8.40075,0.154181,1.7988,1.0,0.486064
15/9-F-15,2396.7948,,Grid Fm,59.8098,0.0,0.4463,0.662731,6.73528,0.141138,1.7988,1.0,0.529539
15/9-F-15,2396.9472,,Grid Fm,63.0643,0.0,0.491,0.662738,5.68426,0.131878,1.7988,1.0,0.560407
15/9-F-15,2397.0996,,Grid Fm,63.9525,0.0,0.5463,0.662745,5.41585,0.129351,1.7988,1.0,0.56883
15/9-F-15,2397.252,,Grid Fm,67.5169,0.0,0.506,0.662753,4.41583,0.119209,1.7988,1.0,0.602638
15/9-F-15,2397.4044,,Grid Fm,73.4299,0.0,0.4485,0.66276,3.0187,0.102384,1.7988,1.0,0.658721
15/9-F-15,2397.5568,,Grid Fm,75.54,0.0,0.4058,0.662767,2.59542,0.0963798,1.7988,1.0,0.678734
15/9-F-15,2397.7092,,Grid Fm,74.8307,0.0,0.3669,0.662775,2.73343,0.098398,1.7988,1.0,0.672007
15/9-F-15,2397.8616,,Grid Fm,73.2571,0.0,0.3774,0.662782,3.05509,0.102876,1.7988,1.0,0.657081
15/9-F-15,2398.014,,Grid Fm,71.8384,0.0,0.3892,0.662789,3.36366,0.106912,1.7988,1.0,0.643625
15/9-F-15,2398.1664,,Grid Fm,70.9801,0.0,0.4149,0.662797,3.55905,0.109355,1.7988,1.0,0.635485
15/9-F-15,2398.3188,,Grid Fm,69.931,0.0,0.561,0.662804,3.80692,0.11234,1.7988,1.0,0.625535
15/9-F-15,2398.4712,,Grid Fm,71.3199,0.0,0.3963,0.662811,3.48091,0.108388,1.7988,1.0,0.638708
15/9-F-15,2398.6236,,Grid Fm,73.7697,0.0,0.4422,0.662819,2.94794,0.101417,1.7988,1.0,0.661943
15/9-F-15,2398.776,,Grid Fm,73.0603,0.0,0.4689,0.662826,3.09682,0.103435,1.7988,1.0,0.655215
15/9-F-15,2398.9284,,Grid Fm,70.5212,0.0,0.5436,0.662833,3.66626,0.11066,1.7988,1.0,0.631132
15/9-F-15,2399.0808,,Grid Fm,68.0355,0.0,0.555,0.66284,4.28044,0.117733,1.7988,1.0,0.607557
15/9-F-15,2399.2332,,Grid Fm,69.3708,0.0,0.5767,0.662848,3.94343,0.113934,1.7988,1.0,0.620221
15/9-F-15,2399.3856,,Grid Fm,70.5688,0.0,0.5212,0.662855,3.65504,0.110525,1.7988,1.0,0.631584
15/9-F-15,2399.538,,Grid Fm,69.0071,0.0,0.4609,0.662862,4.03357,0.114968,1.7988,1.0,0.616772
15/9-F-15,2399.6904,,Grid Fm,67.3322,0.0,0.4519,0.66287,4.46466,0.119734,1.7988,1.0,0.600886
15/9-F-15,2399.8428,,Grid Fm,69.7164,0.0,0.3971,0.662877,3.85888,0.11295,1.7988,1.0,0.623499
15/9-F-15,2399.9952,,Grid Fm,74.2525,0.0,0.4103,0.662884,2.84913,0.100043,1.7988,1.0,0.666523
15/9-F-15,2400.1476,,Grid Fm,77.6501,0.0,0.4836,0.662892,2.2099,0.0903759,1.7988,1.0,0.698747
15/9-F-15,2400.3,,Grid Fm,77.4712,0.0,0.5233,0.662899,2.24114,0.0908847,1.7988,1.0,0.697051
15/9-F-15,2400.4524,,Grid Fm,74.4551,0.0,0.5603,0.662906,2.80826,0.0994667,1.7988,1.0,0.668444
15/9-F-15,2400.6048,,Grid Fm,70.1635,0.0,0.5805,0.662914,3.75114,0.111678,1.7988,1.0,0.62774
15/9-F-15,2400.7572,,Grid Fm,68.4587,0.0,0.6243,0.662921,4.17182,0.116529,1.7988,1.0,0.611571
15/9-F-15,2400.9096,,Grid Fm,72.3391,0.0,0.5505,0.662928,3.25272,0.105488,1.7988,1.0,0.648374
15/9-F-15,2401.062,,Grid Fm,77.054,0.0,0.6028,0.662936,2.31505,0.092072,1.7988,1.0,0.693093
15/9-F-15,2401.2144,,Grid Fm,79.6468,0.0,0.6218,0.662943,1.87879,0.0846943,1.7988,1.0,0.717686
15/9-F-15,2401.3668,,Grid Fm,81.3457,0.0,0.6163,0.66295,1.62207,0.0798603,1.7988,1.0,0.733799
15/9-F-15,2401.5192,,Grid Fm,81.4649,0.0,0.6183,0.662958,1.60491,0.0795212,1.7988,1.0,0.734929
15/9-F-15,2401.6716,,Grid Fm,76.6129,0.0,0.6291,0.662965,2.39475,0.0933269,1.7988,1.0,0.68891
15/9-F-15,2401.824,,Grid Fm,72.1425,0.0,0.6263,0.662972,3.29602,0.106047,1.7988,1.0,0.646509
15/9-F-15,2401.9764,,Grid Fm,70.2529,0.0,0.5776,0.66298,3.7298,0.111424,1.7988,1.0,0.628588
15/9-F-15,2402.1288,,Grid Fm,76.5355,0.0,0.564,0.662987,2.40891,0.0935474,1.7988,1.0,0.688175
15/9-F-15,2402.2812,,Grid Fm,80.7496,0.0,0.4819,0.662994,1.70957,0.0815564,1.7988,1.0,0.728145
15/9-F-15,2402.4336,,Grid Fm,83.575,0.0,0.4717,0.663002,1.31891,0.0735173,1.7988,1.0,0.754942
15/9-F-15,2402.586,,Grid Fm,83.5451,0.0,0.4787,0.663009,1.32272,0.0736022,1.7988,1.0,0.754659
15/9-F-15,2402.7384,,Grid Fm,83.8313,0.0,0.4999,0.663016,1.28644,0.0727879,1.7988,1.0,0.757374
15/9-F-15,2402.8908,,Grid Fm,84.9459,0.0,0.5226,0.663024,1.15086,0.0696164,1.7988,1.0,0.767945
15/9-F-15,2403.0432,,Grid Fm,85.3989,0.0,0.5525,0.663031,1.09832,0.0683273,1.7988,1.0,0.772242
15/9-F-15,2403.1956,,Grid Fm,84.2068,0.0,0.553,0.663038,1.23975,0.0717195,1.7988,1.0,0.760935
15/9-F-15,2403.348,,Grid Fm,83.0921,0.0,0.5484,0.663046,1.38139,0.074891,1.7988,1.0,0.750363
15/9-F-15,2403.5004,,Grid Fm,83.1517,0.0,0.5422,0.663053,1.37359,0.0747215,1.7988,1.0,0.750928
15/9-F-15,2403.6528,,Grid Fm,83.0326,0.0,0.5822,0.66306,1.38922,0.0750606,1.7988,1.0,0.749798
15/9-F-15,2403.8052,,Grid Fm,83.0385,0.0,0.564,0.663068,1.38844,0.0750436,1.7988,1.0,0.749855
15/9-F-15,2403.9576,,Grid Fm,82.9133,0.0,0.557,0.663075,1.40498,0.0753999,1.7988,1.0,0.748667
15/9-F-15,2404.11,,Grid Fm,82.6153,0.0,0.5557,0.663082,1.44481,0.0762478,1.7988,1.0,0.745841
15/9-F-15,2404.2624,,Grid Fm,86.6685,0.0,0.5809,0.66309,0.958852,0.0647148,1.7988,1.0,0.784284
15/9-F-15,2404.4148,,Grid Fm,87.652,0.0,0.5796,0.663097,0.858529,0.0619163,1.7988,1.0,0.793612
15/9-F-15,2404.5672,,Grid Fm,89.5773,0.0,0.5446,0.663104,0.681044,0.0564382,1.7988,1.0,0.811873
15/9-F-15,2404.7196,,Grid Fm,90.4238,0.0,0.5741,0.663112,0.610695,0.0540297,1.7988,1.0,0.819901
15/9-F-15,2404.872,,Grid Fm,96.9864,0.0,0.5878,0.663119,0.21155,0.0353564,1.7988,1.0,0.882145
15/9-F-15,2405.0244,,Grid Fm,99.0965,0.0,0.6389,0.663127,0.132848,0.0293525,1.7988,1.0,0.902158
15/9-F-15,2405.1768,,Grid Fm,93.9584,0.0,0.5991,0.663134,0.364915,0.0439724,1.7988,1.0,0.853425
15/9-F-15,2405.3292,,Grid Fm,86.4241,0.0,0.5978,0.663141,0.984818,0.0654102,1.7988,1.0,0.781966
15/9-F-15,2405.4816,,Grid Fm,84.2664,0.0,0.5823,0.663149,1.23243,0.0715497,1.7988,1.0,0.761501
15/9-F-15,2405.634,,Grid Fm,85.3095,0.0,0.517,0.663156,1.10857,0.0685817,1.7988,1.0,0.771394
15/9-F-15,2405.7864,,Grid Fm,85.7983,0.0,0.5299,0.663163,1.05322,0.0671909,1.7988,1.0,0.77603
15/9-F-15,2405.9388,,Grid Fm,85.3452,0.0,0.6036,0.663171,1.10447,0.0684801,1.7988,1.0,0.771733
15/9-F-15,2406.0912,,Grid Fm,86.3646,0.0,0.5549,0.663178,0.991212,0.0655797,1.7988,1.0,0.781401
15/9-F-15,2406.2436,,Grid Fm,85.1367,0.0,0.5156,0.663185,1.12855,0.0690736,1.7988,1.0,0.769755
15/9-F-15,2406.396,,Grid Fm,82.1622,0.0,0.6713,0.663193,1.50666,0.077537,1.7988,1.0,0.741543
15/9-F-15,2406.5484,,Grid Fm,79.8615,0.0,0.7564,0.6632,1.8451,0.0840835,1.7988,1.0,0.719722
15/9-F-15,2406.7008,,Grid Fm,80.9761,0.0,0.7367,0.663207,1.676,0.080912,1.7988,1.0,0.730293
15/9-F-15,2406.8532,,Grid Fm,85.3572,0.0,0.7311,0.663215,1.1031,0.0684461,1.7988,1.0,0.771846
15/9-F-15,2407.0056,,Grid Fm,83.2113,0.0,0.6405,0.663222,1.36581,0.074552,1.7988,1.0,0.751493
15/9-F-15,2407.158,,Grid Fm,78.4488,0.0,0.7044,0.663229,2.07358,0.0881032,1.7988,1.0,0.706323
15/9-F-15,2407.3104,,Grid Fm,74.634,0.0,0.7326,0.663237,2.77248,0.0989578,1.7988,1.0,0.670141
15/9-F-15,2407.4628,,Grid Fm,76.4519,0.0,0.7158,0.663244,2.42425,0.0937851,1.7988,1.0,0.687383
15/9-F-15,2407.6152,,Grid Fm,78.0017,0.0,0.6219,0.663251,2.14925,0.0893754,1.7988,1.0,0.702082
15/9-F-15,2407.7676,,Grid Fm,78.5561,0.0,0.6598,0.663259,2.05566,0.0877978,1.7988,1.0,0.707341
15/9-F-15,2407.92,,Grid Fm,80.6363,0.0,0.6799,0.663266,1.72652,0.0818788,1.7988,1.0,0.727071
15/9-F-15,2408.0724,,Grid Fm,84.0637,0.0,0.6206,0.663273,1.25742,0.0721265,1.7988,1.0,0.759578
15/9-F-15,2408.2248,,Grid Fm,86.8771,0.0,0.5663,0.663281,0.93702,0.0641213,1.7988,1.0,0.786262
15/9-F-15,2408.3772,,Grid Fm,89.4462,0.0,0.6041,0.663288,0.692354,0.0568112,1.7988,1.0,0.810629
15/9-F-15,2408.5296,,Grid Fm,88.9216,0.0,0.6624,0.663295,0.73873,0.0583039,1.7988,1.0,0.805654
15/9-F-15,2408.682,,Grid Fm,87.2527,0.0,0.6733,0.663303,0.898465,0.0630527,1.7988,1.0,0.789824
15/9-F-15,2408.8344,,Grid Fm,83.3961,0.0,0.6363,0.66331,1.34185,0.0740261,1.7988,1.0,0.753246
15/9-F-15,2408.9868,,Grid Fm,82.4484,0.0,0.6036,0.663317,1.46741,0.0767227,1.7988,1.0,0.744258
15/9-F-15,2409.1392,,Grid Fm,81.9477,0.0,0.6014,0.663325,1.53649,0.0781474,1.7988,1.0,0.739509
15/9-F-15,2409.2916,,Grid Fm,81.3397,0.0,0.6273,0.663332,1.62295,0.0798775,1.7988,1.0,0.733742
15/9-F-15,2409.444,,Grid Fm,80.6899,0.0,0.7367,0.663339,1.71849,0.0817262,1.7988,1.0,0.727579
15/9-F-15,2409.5964,,Grid Fm,79.9509,0.0,0.8055,0.663347,1.83117,0.083829,1.7988,1.0,0.72057
15/9-F-15,2409.7488,,Grid Fm,81.7451,0.0,0.7343,0.663354,1.56499,0.078724,1.7988,1.0,0.737587
15/9-F-15,2409.9012,,Grid Fm,83.6703,0.0,0.7513,0.663361,1.30677,0.0732459,1.7988,1.0,0.755847
15/9-F-15,2410.0536,,Grid Fm,84.5525,0.0,0.7815,0.663369,1.19768,0.0707358,1.7988,1.0,0.764214
15/9-F-15,2410.206,,Grid Fm,83.4438,0.0,0.7835,0.663376,1.33571,0.0738903,1.7988,1.0,0.753699
15/9-F-15,2410.3584,,Grid Fm,84.3975,0.0,0.9113,0.663383,1.6137,0.0711767,1.7988,0.868224,0.762744
15/9-F-15,2410.5108,,Grid Fm,85.4585,0.0,0.9225,0.663391,1.50839,0.0681577,1.7988,0.850665,0.772808
15/9-F-15,2410.6632,,Grid Fm,84.7433,0.0,0.7471,0.663398,1.17483,0.0701929,1.7988,1.0,0.766024
15/9-F-15,2410.8156,,Grid Fm,77.2268,0.0,0.5891,0.663405,2.28426,0.0915801,1.7988,1.0,0.694733
15/9-F-15,2410.968,,Grid Fm,71.6596,0.0,0.7126,0.663413,3.40383,0.107421,1.7988,1.0,0.641929
15/9-F-15,2411.1204,,Grid Fm,68.9237,0.0,0.8468,0.66342,4.05443,0.115206,1.7988,1.0,0.61598
15/9-F-15,2411.2728,,Grid Fm,72.7623,0.0,0.6664,0.663428,3.16068,0.104283,1.7988,1.0,0.652389
15/9-F-15,2411.4252,,Grid Fm,76.1658,0.0,0.775,0.663435,2.47719,0.0945991,1.7988,1.0,0.68467
15/9-F-15,2411.5776,,Grid Fm,81.4231,0.0,0.6437,0.663442,1.61091,0.0796401,1.7988,1.0,0.734533
15/9-F-15,2411.73,,Grid Fm,86.6089,0.0,0.6271,0.66345,0.965144,0.0648843,1.7988,1.0,0.783719
15/9-F-15,2411.8824,,Grid Fm,91.9795,0.0,0.7451,0.663457,0.501727,0.049603,1.7988,0.991455,0.834657
15/9-F-15,2412.0348,,Grid Fm,96.1937,0.0,0.7287,0.663464,0.25844,0.0376121,1.7988,0.977462,0.874626
15/9-F-15,2412.1872,,Grid Fm,97.2308,0.0,0.585,0.663472,0.201301,0.034661,1.7988,1.0,0.884463
15/9-F-15,2412.3396,,Grid Fm,95.8599,0.0,0.5987,0.663479,0.262808,0.0385619,1.7988,1.0,0.87146
15/9-F-15,2412.492,,Grid Fm,90.2926,0.0,0.6127,0.663486,0.621298,0.054403,1.7988,1.0,0.818657
15/9-F-15,2412.6444,,Grid Fm,87.1215,0.0,0.577,0.663494,0.911821,0.0634259,1.7988,1.0,0.78858
15/9-F-15,2412.7968,,Grid Fm,89.3926,0.0,0.665,0.663501,0.697011,0.0569638,1.7988,1.0,0.810121
15/9-F-15,2412.9492,,Grid Fm,91.908,0.0,0.8209,0.663508,0.612041,0.0498065,1.7988,0.902274,0.833978
15/9-F-15,2413.1016,,Grid Fm,90.239,0.0,0.829,0.663516,0.761418,0.0545556,1.7988,0.906481,0.818148
15/9-F-15,2413.254,,Grid Fm,85.53,0.0,0.7368,0.663523,1.08339,0.0679542,1.7988,1.0,0.773486
15/9-F-15,2413.4064,,Grid Fm,85.7386,0.0,0.6983,0.66353,1.05989,0.0673607,1.7988,1.0,0.775464
15/9-F-15,2413.5588,,Grid Fm,88.6475,0.0,0.5774,0.663538,0.763686,0.0590839,1.7988,1.0,0.803054
15/9-F-15,2413.7112,,Grid Fm,91.0436,0.0,0.7705,0.663545,0.601072,0.0522659,1.7988,0.967011,0.82578
15/9-F-15,2413.8636,,Grid Fm,89.5773,0.0,0.649,0.663552,0.681044,0.0564382,1.7988,1.0,0.811873
15/9-F-15,2414.016,,Grid Fm,84.2783,0.0,0.666,0.66356,1.23098,0.071516,1.7988,1.0,0.761613
15/9-F-15,2414.1684,,Grid Fm,82.4484,0.0,0.9256,0.663567,1.94418,0.0767227,1.7988,0.868776,0.744258
15/9-F-15,2414.3208,,Grid Fm,83.7061,0.0,0.8264,0.663575,1.41787,0.073144,1.7988,0.958355,0.756187
15/9-F-15,2414.4732,,Grid Fm,87.8369,0.0,0.656,0.663582,0.840417,0.0613905,1.7988,1.0,0.795365
15/9-F-15,2414.6256,,Grid Fm,88.0633,0.0,0.6199,0.663589,0.818536,0.060746,1.7988,1.0,0.797513
15/9-F-15,2414.778,,Grid Fm,87.8369,0.0,0.6848,0.663597,0.840417,0.0613905,1.7988,1.0,0.795365
15/9-F-15,2414.9304,,Grid Fm,90.5072,0.0,0.7181,0.663604,0.604007,0.0537923,1.7988,1.0,0.820692
15/9-F-15,2415.0828,,Grid Fm,94.7572,0.0,0.6979,0.663611,0.319572,0.0416994,1.7988,1.0,0.861002
15/9-F-15,2415.2352,,Grid Fm,97.8805,0.0,0.6541,0.663619,0.175524,0.0328124,1.7988,1.0,0.890625
15/9-F-15,2415.3876,,Grid Fm,97.4573,0.0,0.6319,0.663626,0.192075,0.0340166,1.7988,1.0,0.886611
15/9-F-15,2415.54,,Grid Fm,94.9181,0.0,0.6488,0.663633,0.31087,0.0412415,1.7988,1.0,0.862528
15/9-F-15,2415.6924,,Grid Fm,92.7961,0.0,0.6846,0.663641,0.437445,0.0472794,1.7988,1.0,0.842402
15/9-F-15,2415.8448,,Grid Fm,92.2299,0.0,0.6064,0.663648,0.475671,0.0488906,1.7988,1.0,0.837031
15/9-F-15,2415.9972,,Grid Fm,93.4458,0.0,0.6048,0.663655,0.395929,0.0454308,1.7988,1.0,0.848564
15/9-F-15,2416.1496,,Grid Fm,95.1327,0.0,0.6023,0.663663,0.299493,0.040631,1.7988,1.0,0.864563
15/9-F-15,2416.302,,Grid Fm,97.0758,0.0,0.6811,0.66367,0.207765,0.035102,1.7988,1.0,0.882993
15/9-F-15,2416.4544,,Grid Fm,95.2161,0.0,0.715,0.663678,0.295137,0.0403936,1.7988,1.0,0.865355
15/9-F-15,2416.6068,,Grid Fm,90.072,0.0,0.7708,0.663685,0.673386,0.0550305,1.7988,0.974414,0.816565
15/9-F-15,2416.7592,,Grid Fm,83.0563,0.0,0.7049,0.663692,1.3861,0.0749929,1.7988,1.0,0.750024
15/9-F-15,2416.9116,,Grid Fm,76.4401,0.0,0.79,0.6637,2.42642,0.0938188,1.7988,1.0,0.687271
15/9-F-15,2417.064,,Grid Fm,71.6655,0.0,0.878,0.663707,3.52255,0.107404,1.7988,0.982809,0.641986
15/9-F-15,2417.2164,,Grid Fm,68.2859,0.0,0.8454,0.663714,4.21598,0.117021,1.7988,1.0,0.609931
15/9-F-15,2417.3688,,Grid Fm,69.5138,0.0,0.8358,0.663722,3.9083,0.113527,1.7988,1.0,0.621577
15/9-F-15,2417.5212,,Grid Fm,70.9265,0.0,0.8526,0.663729,3.57148,0.109507,1.7988,1.0,0.634976
15/9-F-15,2417.6736,,Grid Fm,72.4226,0.0,0.7961,0.663736,3.23444,0.10525,1.7988,1.0,0.649166
15/9-F-15,2417.826,,Grid Fm,72.3272,0.0,0.7825,0.663744,3.25534,0.105522,1.7988,1.0,0.648261
15/9-F-15,2417.9784,,Grid Fm,74.0379,0.0,0.7594,0.663751,2.89281,0.100654,1.7988,1.0,0.664487
