DEPTH,GR,NPHI,RHOB,ILD,WELL,SW,PHIE,VSH,PERM
FEET,GAPI,V/V,G/C3,OHMM,,V/V,V/V,V/V,MD
16846,131.21,0.331563,2.4399,3.8223,15/9-F-10,0.530555,0.0520966,0.802719,1.53464
16846.5,131.34,0.306574,2.4302,4.247,15/9-F-10,0.493898,0.0419004,0.803577,0.670384
16847,133.255,0.333911,2.4397,4.1041,15/9-F-10,0.605746,0.050042,0.816256,1.13241
16847.5,134.474,0.315657,2.4301,3.6067,15/9-F-10,0.821212,0.0412079,0.824333,0.281269
16848,134.55,0.3199,2.44,3.67,15/9-F-10,0.772238,0.0406103,0.824834,0.299547
16848.5,133.01,0.30964,2.4505,4.1052,15/9-F-10,0.63454,0.0348984,0.814634,0.200283
16849,128.095,0.306402,2.4791,5.4768,15/9-F-10,0.54934,0.0335273,0.782085,0.161449
16849.5,118.454,0.266251,2.5095,6.9665,15/9-F-10,0.592409,0.0208247,0.71824,0.0097409
16850,103.53,0.2201,2.54,8.59,15/9-F-10,0.69133,0.0125919,0.619404,0.000407486
16850.5,86.7824,0.181487,2.5603,10.079,15/9-F-10,0.760371,0.0125216,0.508493,0.000196954
16851,71.918,0.16795,2.5797,11.2611,15/9-F-10,0.65628,0.0267028,0.410053,0.00554243
16851.5,63.917,0.153663,2.5702,11.6135,15/9-F-10,0.664273,0.0330812,0.357066,0.0119423
16852,64.8,0.1865,2.53,11,15/9-F-10,0.461941,0.0600968,0.362914,0.3692
16852.5,75.6948,0.202808,2.4596,10.1227,15/9-F-10,0.369659,0.0716212,0.435065,1.61468
16853,93.5469,0.240868,2.43,6.5633,15/9-F-10,0.428205,0.0711168,0.553291,1.86433
16853.5,110.063,0.25706,2.43,4.6012,15/9-F-10,0.574171,0.0530077,0.66267,0.484542
16854,121.809,0.274011,2.4499,4.5302,15/9-F-10,0.660522,0.0357428,0.740456,0.104991
16854.5,124.567,0.291497,2.4699,4.5986,15/9-F-10,0.695329,0.0339892,0.758725,0.0874235
16855,126.219,0.301347,2.4595,4.4702,15/9-F-10,0.650053,0.0392167,0.769666,0.208932
16855.5,127.343,0.333637,2.4404,4.4798,15/9-F-10,0.519548,0.0593054,0.777109,2.24642
16856,132.28,0.347098,2.44,3.7955,15/9-F-10,0.563167,0.0570588,0.809804,2.20686
16856.5,133.118,0.313947,2.4399,3.1448,15/9-F-10,0.746676,0.0398543,0.81535,0.264957
16857,134.06,0.319813,2.4298,2.4993,15/9-F-10,0.847419,0.0441627,0.821588,0.34971
16857.5,132.783,0.320385,2.4203,2.4708,15/9-F-10,0.827601,0.049154,0.813136,0.541154
16858,133.363,0.320103,2.42,2.5986,15/9-F-10,0.795321,0.0481422,0.816976,0.556243
16858.5,135.926,0.342837,2.4201,2.7122,15/9-F-10,0.744363,0.0498161,0.833946,0.899699
16859,135.167,0.331458,2.4402,3.1264,15/9-F-10,0.673143,0.0455334,0.828919,0.691619
16859.5,135.491,0.348508,2.4497,3.4312,15/9-F-10,0.611749,0.0506809,0.831064,1.39062
16860,132.283,0.341008,2.4697,3.2328,15/9-F-10,0.71023,0.0468845,0.809824,0.573487
16860.5,134.79,0.3171,2.46,2.73,15/9-F-10,0.863967,0.0332985,0.826424,0.099756
16861,133.582,0.307773,2.4598,2.8384,15/9-F-10,0.820808,0.0304985,0.818421,0.0680205
16861.5,134.21,0.322632,2.4503,2.7527,15/9-F-10,0.763004,0.0397434,0.822584,0.271429
16862,131.15,0.304994,2.4598,2.6614,15/9-F-10,0.857407,0.0330076,0.802319,0.0750687
16862.5,129.21,0.3265,2.46,3.03,15/9-F-10,0.712886,0.0471646,0.78947,0.477096
16863,128.596,0.340678,2.46,2.9519,15/9-F-10,0.736477,0.0554175,0.785403,0.88888
16863.5,135.337,0.302853,2.4597,3.0814,15/9-F-10,0.849819,0.0250392,0.830046,0.0298182
16864,142.862,0.317236,2.4502,3.4434,15/9-F-10,0.675056,0.0228904,0.879879,0.0631724
16864.5,154.72,0.3338,2.44,2.75,15/9-F-10,1,0,0.958411,0
16865,157.518,0.338197,2.4299,2.3493,15/9-F-10,1,0,0.976938,0
16865.5,157.839,0.330188,2.4203,2.2975,15/9-F-10,1,0,0.979066,0
16866,149.143,0.3159,2.4298,2.2118,15/9-F-10,1.00198,0.0193155,0.921474,0.0313729
16866.5,137.661,0.296602,2.4499,2.578,15/9-F-10,1.00073,0.0214501,0.845434,0.0129778
16867,126.084,0.271388,2.4599,3.0023,15/9-F-10,0.84611,0.0245744,0.768771,0.0149359
16867.5,120.967,0.289185,2.4497,3.2125,15/9-F-10,0.619288,0.0438998,0.734884,0.288686
16868,122.396,0.303853,2.4402,2.9268,15/9-F-10,0.71554,0.0519572,0.744346,0.496398
16868.5,128.193,0.320766,2.4499,2.4438,15/9-F-10,0.894657,0.048669,0.782738,0.327611
16869,135.658,0.297185,2.45,2.24,15/9-F-10,1.07717,0.0247147,0.832174,0.0208246
16869.5,142.927,0.320919,2.4502,2.2413,15/9-F-10,1.00846,0.0247138,0.880313,0.0409387
16870,144.928,0.35559,2.4597,2.2985,15/9-F-10,0.8686,0.0319321,0.89356,0.217356
16870.5,146.266,0.308319,2.46,2.4187,15/9-F-10,1.0379,0.0100421,0.902425,0.00107035
16871,145.306,0.323934,2.45,2.5002,15/9-F-10,0.959447,0.0224637,0.896064,0.0383787
16871.5,146.297,0.33069,2.4498,2.533,15/9-F-10,0.970551,0.0243916,0.902627,0.061896
16872,143.277,0.349264,2.4403,2.6759,15/9-F-10,0.831075,0.0352108,0.882631,0.303147
16872.5,140.25,0.307176,2.4499,2.6208,15/9-F-10,0.863082,0.0220441,0.862581,0.0249239
16873,136.74,0.3309,2.44,2.82,15/9-F-10,0.719574,0.0427462,0.839338,0.516487
16873.5,136.771,0.326712,2.4398,2.7733,15/9-F-10,0.808618,0.0405888,0.839541,0.324796
16874,135.723,0.32195,2.4303,2.9543,15/9-F-10,0.802692,0.0424373,0.832603,0.370057
16874.5,133.043,0.316486,2.4103,3.5307,15/9-F-10,0.64751,0.0504809,0.814854,1.01521
16875,128.99,0.3279,2.42,4.37,15/9-F-10,0.446665,0.0593384,0.788013,3.36845
16875.5,125.031,0.328388,2.4305,4.6401,15/9-F-10,0.440906,0.0631088,0.761793,3.61248
16876,122.425,0.308546,2.4612,4.0237,15/9-F-10,0.693815,0.0486604,0.744536,0.393682
16876.5,116.234,0.287782,2.4993,3.8237,15/9-F-10,0.808503,0.037903,0.703534,0.0699386
16877,109.15,0.2557,2.53,5.35,15/9-F-10,0.665349,0.0254059,0.656623,0.0127223
16877.5,98.1889,0.2168,2.5403,5.9521,15/9-F-10,0.702609,0.0195664,0.584032,0.00240022
16878,85.148,0.186892,2.5605,5.4033,15/9-F-10,0.858916,0.019373,0.497669,0.00105319
16878.5,71.9178,0.176224,2.5796,6.5558,15/9-F-10,0.829171,0.0316198,0.410052,0.00742844
16879,66.3285,0.16854,2.5701,7.326,15/9-F-10,0.756805,0.0382837,0.373036,0.0186686
16879.5,68.1222,0.157717,2.5597,7.4141,15/9-F-10,0.787006,0.0301032,0.384915,0.00608039
16880,78.8365,0.197025,2.5297,6.836,15/9-F-10,0.591646,0.0426026,0.455871,0.0656049
16880.5,90.5142,0.220837,2.5202,5.5406,15/9-F-10,0.651972,0.0390269,0.533207,0.0494799
16881,104.668,0.238264,2.5002,4.1113,15/9-F-10,0.816384,0.0297127,0.626941,0.0144841
16881.5,114.594,0.245526,2.4899,3.7585,15/9-F-10,0.893077,0.0207277,0.692673,0.00352775
16882,120.173,0.310335,2.48,3.5659,15/9-F-10,0.693289,0.0480963,0.729624,0.333994
16882.5,127.507,0.294905,2.48,3.3945,15/9-F-10,0.773909,0.0283807,0.778195,0.0370923
16883,133.804,0.270063,2.4701,3.2416,15/9-F-10,0.960575,0.00504735,0.819895,1.54E-05
16883.5,140.219,0.335977,2.4599,3.0596,15/9-F-10,0.768589,0.0341574,0.86238,0.22487
16884,140.099,0.31297,2.45,2.977,15/9-F-10,0.881497,0.0251984,0.861584,0.0429898
16884.5,139.585,0.306779,2.45,2.8341,15/9-F-10,0.899173,0.0228328,0.858178,0.0252546
16885,139.136,0.331957,2.45,2.6919,15/9-F-10,0.83268,0.0366169,0.855205,0.236647
16885.5,141.19,0.3161,2.44,2.61,15/9-F-10,0.899317,0.0277614,0.868808,0.0710963
16886,142.313,0.342266,2.4302,2.7033,15/9-F-10,0.8087,0.0371271,0.876243,0.365506
16886.5,141.37,0.324073,2.4397,2.8843,15/9-F-10,0.802761,0.0317684,0.869998,0.166688
16887,139.087,0.320548,2.4302,2.9097,15/9-F-10,0.752433,0.0362424,0.854878,0.275471
16887.5,140.65,0.3401,2.43,2.94,15/9-F-10,0.703105,0.0404305,0.865232,0.598376
16888,145.698,0.333815,2.42,3.0698,15/9-F-10,0.773241,0.0304011,0.898663,0.24257
16888.5,145.608,0.328519,2.4203,3.0594,15/9-F-10,0.776942,0.0305797,0.898068,0.243809
16889,146.504,0.325947,2.4298,3.0403,15/9-F-10,0.767954,0.0274572,0.903997,0.173266
16889.5,144.88,0.3539,2.43,2.96,15/9-F-10,0.745045,0.0320265,0.893245,0.297612
16890,145.217,0.344829,2.4204,3.0103,15/9-F-10,0.747798,0.0313572,0.895476,0.280231
16890.5,141.939,0.332346,2.4503,3.0327,15/9-F-10,0.793264,0.0321798,0.873771,0.191855
16891,138.806,0.337394,2.4598,3.128,15/9-F-10,0.761322,0.037207,0.853019,0.295223
16891.5,140.51,0.327255,2.4799,3.0703,15/9-F-10,0.835195,0.0236929,0.864308,0.037766
16892,140.83,0.332183,2.4501,3.0107,15/9-F-10,0.748738,0.0339531,0.866426,0.244826
16892.5,140.844,0.33998,2.46,3.0715,15/9-F-10,0.745856,0.0351661,0.866517,0.289332
16893,139.853,0.343028,2.46,2.7476,15/9-F-10,0.744673,0.0383396,0.859956,0.389004
16893.5,140.058,0.305503,2.4699,2.5218,15/9-F-10,0.951209,0.0161238,0.861313,0.00493147
16894,140.801,0.323182,2.5002,2.4716,15/9-F-10,0.985088,0.0156071,0.866232,0.00426872
16894.5,135.937,0.309129,2.52,2.6689,15/9-F-10,0.971037,0.0113836,0.834019,0.000689711
16895,134.537,0.331513,2.52,2.6212,15/9-F-10,0.872571,0.0243825,0.824746,0.0236002
16895.5,132.986,0.325274,2.5101,2.6991,15/9-F-10,0.811094,0.0265447,0.814479,0.0357252
16896,135.589,0.339449,2.48,3.0097,15/9-F-10,0.773032,0.0378372,0.831715,0.235587
16896.5,137.285,0.31207,2.4798,2.9584,15/9-F-10,0.9059,0.0213566,0.842947,0.0150191
16897,138.476,0.348741,2.4703,2.8822,15/9-F-10,0.74673,0.0406241,0.850832,0.442434
16897.5,139.141,0.342203,2.4601,2.8701,15/9-F-10,0.757055,0.039044,0.855242,0.382344
16898,139.43,0.3629,2.45,2.67,15/9-F-10,0.734419,0.0428543,0.857152,0.634367
16898.5,141.546,0.375589,2.43,3.0626,15/9-F-10,0.690163,0.0386509,0.871164,0.554932
16899,144.032,0.315105,2.43,3.2055,15/9-F-10,0.781204,0.0267007,0.887627,0.10777
16899.5,144.602,0.334454,2.4398,3.2592,15/9-F-10,0.713185,0.031869,0.891404,0.306991
16900,141.72,0.3212,2.45,3.46,15/9-F-10,0.697458,0.0268792,0.872318,0.107914
16900.5,138.631,0.302642,2.4703,3.057,15/9-F-10,0.93879,0.0168275,0.85186,0.00537789
16901,134.238,0.311199,2.4906,2.8772,15/9-F-10,0.898906,0.0229269,0.822767,0.0164829
16901.5,129.723,0.304817,2.5096,3.1058,15/9-F-10,0.87374,0.0219608,0.792867,0.0105233
16902,124.96,0.2866,2.52,3.33,15/9-F-10,0.810848,0.0181382,0.761325,0.00389203
16902.5,118.672,0.293713,2.5304,3.5807,15/9-F-10,0.695653,0.0286906,0.719681,0.0301812
16903,112.67,0.286241,2.5605,3.6399,15/9-F-10,0.749409,0.0266892,0.679936,0.0144077
16903.5,105.06,0.24957,2.5796,3.9828,15/9-F-10,0.942936,0.0171243,0.629535,0.000922133
16904,100.484,0.232388,2.58,4.3282,15/9-F-10,0.986156,0.0162163,0.59923,0.000563764
16904.5,102.928,0.258153,2.5595,4.551,15/9-F-10,0.713067,0.0291043,0.615416,0.0162767
16905,115.051,0.272473,2.5095,4.6347,15/9-F-10,0.602579,0.0294703,0.695701,0.0385126
16905.5,125.366,0.279045,2.4904,4.4347,15/9-F-10,0.700709,0.0209105,0.764015,0.010111
16906,135.143,0.27801,2.49,3.567,15/9-F-10,1,0.00372657,0.828762,4.02E-06
16906.5,138.306,0.30271,2.5,3.1447,15/9-F-10,0.952985,0.00999298,0.849708,0.00048594
16907,144.051,0.292527,2.4996,2.4826,15/9-F-10,1,0,0.887758,0
16907.5,146.233,0.33177,2.4805,2.1683,15/9-F-10,1.06038,0.0165067,0.902203,0.00997302
16908,147.081,0.312914,2.4602,2.5359,15/9-F-10,0.959571,0.0110077,0.907824,0.00196901
16908.5,147.13,0.309638,2.4501,2.4207,15/9-F-10,1.07834,0.0126239,0.908146,0.00338197
16909,147.178,0.316868,2.4602,2.5646,15/9-F-10,1.04619,0.0129962,0.908461,0.00388118
16909.5,148.968,0.324869,2.4697,2.7837,15/9-F-10,0.941252,0.0116156,0.92032,0.00348796
16910,148.369,0.300828,2.4799,2.8492,15/9-F-10,1,0,0.91635,0
16910.5,147.76,0.3391,2.48,2.54,15/9-F-10,0.884949,0.0178766,0.912318,0.0226788
16911,144.503,0.322194,2.4498,2.3338,15/9-F-10,0.994369,0.0229201,0.890752,0.035404
16911.5,144.151,0.305525,2.4403,2.5434,15/9-F-10,1.01072,0.0186798,0.888418,0.0133656
16912,144.297,0.34003,2.44,2.983,15/9-F-10,0.741203,0.033184,0.889387,0.328617
16912.5,145.54,0.3474,2.46,3,15/9-F-10,0.733591,0.0307152,0.897616,0.276516
16913,145.961,0.332798,2.47,2.7558,15/9-F-10,0.849723,0.0203919,0.900401,0.0344746
16913.5,146.587,0.332436,2.4697,2.4919,15/9-F-10,1.02688,0.0192745,0.904549,0.0210309
16914,145.854,0.324054,2.4602,2.2347,15/9-F-10,1.05053,0.0188432,0.899692,0.0171999
16914.5,143.22,0.3369,2.45,2.29,15/9-F-10,0.892152,0.0325236,0.882252,0.182855
16915,141.66,0.34104,2.4503,2.5121,15/9-F-10,0.767339,0.0371012,0.871922,0.377854
16915.5,141.7,0.31437,2.4703,2.6711,15/9-F-10,0.859839,0.0179294,0.872184,0.0114562
16916,142.386,0.313322,2.4798,2.7092,15/9-F-10,0.887095,0.0137963,0.876726,0.00355831
16916.5,139.714,0.310515,2.4899,2.9587,15/9-F-10,0.943506,0.0140321,0.859036,0.00259627
16917,134.37,0.309465,2.4799,3.2663,15/9-F-10,0.813433,0.0247226,0.823646,0.0285436
16917.5,128.708,0.314935,2.47,3.8468,15/9-F-10,0.594228,0.0393287,0.786149,0.293808
16918,123.317,0.293408,2.47,3.7229,15/9-F-10,0.6291,0.0370124,0.750446,0.146486
16918.5,120.968,0.327818,2.4799,3.8787,15/9-F-10,0.589678,0.0556975,0.734887,0.92933
16919,122.152,0.322606,2.4598,3.8999,15/9-F-10,0.634382,0.0566895,0.742732,0.923183
16919.5,126.243,0.335907,2.4298,3.89,15/9-F-10,0.534214,0.0652171,0.76982,3.05535
16920,128.9,0.34467,2.4203,3.89,15/9-F-10,0.52662,0.0637742,0.787419,3.3332
16920.5,130.761,0.338271,2.42,3.5338,15/9-F-10,0.60748,0.0600781,0.79974,2.15759
16921,134.252,0.334826,2.4399,3.0189,15/9-F-10,0.718565,0.0488387,0.822859,0.77601
16921.5,136.395,0.357824,2.43,2.8206,15/9-F-10,0.692394,0.0488845,0.837052,0.991891
16922,134.718,0.335155,2.43,2.8492,15/9-F-10,0.682728,0.0510117,0.82595,1.0831
16922.5,133.298,0.337164,2.4201,2.8105,15/9-F-10,0.712946,0.0550361,0.816546,1.2582
16923,133.28,0.3624,2.42,2.75,15/9-F-10,0.679889,0.0550729,0.816424,1.38583
16923.5,136.431,0.346072,2.41,3.1193,15/9-F-10,0.689838,0.0488132,0.837289,0.995615
16924,135.926,0.339119,2.41,3.0812,15/9-F-10,0.690628,0.0498161,0.833946,1.04515
16924.5,135.329,0.364779,2.41,3.0997,15/9-F-10,0.641266,0.051001,0.829997,1.28562
16925,132.52,0.3337,2.41,3.16,15/9-F-10,0.647084,0.0565828,0.811391,1.63694
16925.5,129.551,0.33822,2.42,2.8692,15/9-F-10,0.68044,0.0624824,0.791725,1.89696
16926,125.826,0.368967,2.4206,2.8113,15/9-F-10,0.650742,0.0698813,0.767062,2.74365
16926.5,123.807,0.329819,2.4397,2.5351,15/9-F-10,0.693617,0.0632785,0.753689,1.3818
16927,123.6,0.3166,2.45,2.39,15/9-F-10,0.778486,0.0539606,0.752318,0.529731
16927.5,126.951,0.315489,2.44,2.5024,15/9-F-10,0.794384,0.0506817,0.774511,0.462934
16928,130.731,0.358022,2.4397,2.6797,15/9-F-10,0.706724,0.0601367,0.799544,1.59805
16928.5,130.426,0.320684,2.4302,2.6702,15/9-F-10,0.700911,0.0504248,0.797526,0.720829
16929,128.64,0.341982,2.43,2.8888,15/9-F-10,0.658412,0.0642922,0.785693,2.17592
16929.5,127.98,0.309797,2.4399,2.7394,15/9-F-10,0.796874,0.0460548,0.781325,0.317949
16930,130.719,0.31959,2.43,2.6845,15/9-F-10,0.742333,0.0494326,0.799462,0.59906
16930.5,129.147,0.349689,2.43,2.8559,15/9-F-10,0.62743,0.0632839,0.789054,2.30327
16931,126.799,0.389386,2.4201,2.979,15/9-F-10,0.609347,0.0679498,0.773501,2.91731
16931.5,123.621,0.31987,2.4198,2.9402,15/9-F-10,0.624569,0.0639399,0.75246,1.76816
16932,123.815,0.328653,2.4,2.9641,15/9-F-10,0.583182,0.0736925,0.753743,3.88166
16932.5,124.034,0.33513,2.4,3.1355,15/9-F-10,0.580783,0.073442,0.755193,3.9001
16933,124.871,0.341038,2.4,3.229,15/9-F-10,0.57221,0.0717795,0.760735,3.7943
16933.5,125.677,0.348245,2.4201,3.1503,15/9-F-10,0.574375,0.0701783,0.766072,3.55926
16934,125.099,0.319334,2.4304,3.202,15/9-F-10,0.620358,0.0583343,0.762244,1.28561
16934.5,125.042,0.320953,2.4495,3.2973,15/9-F-10,0.639589,0.0539962,0.761865,0.851498
16935,124.122,0.316659,2.4697,3.0139,15/9-F-10,0.711759,0.0477266,0.755777,0.375134
16935.5,124.13,0.3181,2.48,2.5,15/9-F-10,0.80528,0.0456117,0.755828,0.239087
16936,125.368,0.316856,2.4898,2.2684,15/9-F-10,0.911966,0.0402818,0.76403,0.114109
16936.5,126.921,0.319904,2.4803,2.1827,15/9-F-10,0.906459,0.0419152,0.774312,0.150993
16937,124.274,0.325018,2.48,2.0226,15/9-F-10,0.876653,0.0488816,0.75678,0.277652
16937.5,123.56,0.3245,2.49,2.06,15/9-F-10,0.863512,0.0470077,0.752053,0.230944
16938,121.841,0.310034,2.5,2.0698,15/9-F-10,0.947464,0.0397821,0.740672,0.0827498
16938.5,123.048,0.294234,2.5,2.0579,15/9-F-10,1.07526,0.0300009,0.748661,0.0222119
16939,119.485,0.311188,2.5,1.9912,15/9-F-10,0.959525,0.0441667,0.72507,0.114914
16939.5,118.76,0.3019,2.49,2.06,15/9-F-10,0.935352,0.0434063,0.720265,0.10803
16940,118.174,0.307436,2.49,2.2504,15/9-F-10,0.849646,0.0471403,0.716381,0.184637
16940.5,120.684,0.301969,2.4903,2.28,15/9-F-10,0.900204,0.0402514,0.733008,0.0911663
16941,121.522,0.276632,2.4998,2.28,15/9-F-10,1.03376,0.023618,0.738559,0.00699599
16941.5,122.823,0.272818,2.4901,2.3596,15/9-F-10,1.00606,0.0217033,0.747173,0.00511348
16942,119.424,0.309893,2.48,2.4284,15/9-F-10,0.81615,0.0490859,0.724665,0.254708
16942.5,117.008,0.299572,2.4797,2.2827,15/9-F-10,0.874074,0.0478443,0.708661,0.176743
16943,115.398,0.283285,2.4702,2.3875,15/9-F-10,0.86675,0.0445475,0.698,0.121312
16943.5,117.394,0.291332,2.4898,2.3602,15/9-F-10,0.930721,0.0403325,0.711216,0.0735638
16944,119.278,0.28557,2.4901,2.2799,15/9-F-10,0.984211,0.0342746,0.723698,0.0345487
16944.5,120.358,0.26997,2.5,2.2693,15/9-F-10,1.10851,0.0219138,0.730851,0.00471242
16945,121.987,0.289878,2.5,2.2408,15/9-F-10,1.05369,0.0295347,0.741638,0.01959
16945.5,121.892,0.289609,2.5,2.1609,15/9-F-10,1.05485,0.0295539,0.741003,0.0195514
16946,123.984,0.301868,2.5001,2.0399,15/9-F-10,1.04479,0.0322497,0.754858,0.0323245
16946.5,120.864,0.27757,2.51,2.021,15/9-F-10,1.17568,0.0226683,0.734199,0.00562692
16947,117.721,0.290429,2.51,2.0686,15/9-F-10,1.07183,0.0340154,0.713382,0.0300564
16947.5,114.108,0.294747,2.5199,2.2081,15/9-F-10,1.02058,0.0392901,0.689454,0.0489805
16948,112.06,0.282,2.52,2.54,15/9-F-10,0.930545,0.0362873,0.675894,0.0363119
16948.5,115.564,0.300921,2.4998,2.7753,15/9-F-10,0.752118,0.0454257,0.699101,0.177192
16949,114.164,0.302064,2.4903,2.5181,15/9-F-10,0.822348,0.05084,0.689828,0.231531
16949.5,115.242,0.284388,2.4998,2.569,15/9-F-10,0.93875,0.0376592,0.696966,0.0482323
16950,109.65,0.2511,2.54,2.56,15/9-F-10,1.15362,0.0200464,0.659934,0.00197715
16950.5,102.772,0.213987,2.5806,2.7454,15/9-F-10,1,0.00483951,0.614383,2.57E-06
16951,91.517,-999.25,2.6212,3.0914,15/9-F-10,-999.25,-999.25,0.539848,-999.25
16951.5,81.8968,-999.25,2.6593,3.4534,15/9-F-10,-999.25,-999.25,0.476138,-999.25
16952,76.35,-999.25,2.68,3.56,15/9-F-10,-999.25,-999.25,0.439404,-999.25
16952.5,74.4307,-999.25,2.6797,3.8096,15/9-F-10,-999.25,-999.25,0.426693,-999.25
16953,77.5605,-999.25,2.6592,3.7709,15/9-F-10,-999.25,-999.25,0.447421,-999.25
16953.5,81.7324,-999.25,2.6306,3.4566,15/9-F-10,-999.25,-999.25,0.475049,-999.25
16954,90.4338,0.236685,2.6101,3.2212,15/9-F-10,1.01556,0.0259253,0.532674,0.00333057
16954.5,97.5628,0.238735,2.5896,2.7688,15/9-F-10,1.08657,0.0211128,0.579886,0.00163579
16955,106.256,0.24284,2.549,2.668,15/9-F-10,1.14578,0.0192108,0.637455,0.00143625
16955.5,109.523,0.274844,2.5109,2.9728,15/9-F-10,0.85894,0.0391582,0.659091,0.0542627
16956,109.322,0.257347,2.4802,3.3173,15/9-F-10,0.788766,0.0377737,0.657763,0.0543002
16956.5,106.977,0.267784,2.5001,3.329,15/9-F-10,0.79069,0.0424242,0.642231,0.0833763
16957,106.706,0.265316,2.51,3.21,15/9-F-10,0.838847,0.0390782,0.64044,0.0506755
16957.5,111.641,0.244838,2.51,3.21,15/9-F-10,1.03022,0.0197174,0.673116,0.00198627
16958,114.372,0.272199,2.5001,2.9726,15/9-F-10,0.945432,0.0327596,0.691205,0.0244581
16958.5,116.178,0.285789,2.5,2.6999,15/9-F-10,0.941422,0.0368068,0.703167,0.0450903
16959,117.751,0.283746,2.4998,2.684,15/9-F-10,0.913674,0.0333024,0.713584,0.0327764
16959.5,119.713,0.285937,2.4903,2.3983,15/9-F-10,0.941446,0.0337088,0.726578,0.0357759
16960,122.039,0.279981,2.4703,2.3505,15/9-F-10,0.982735,0.0317722,0.741982,0.0282513
16960.5,120.94,0.2938,2.47,2.39,15/9-F-10,0.87816,0.0410891,0.734702,0.106453
16961,119.591,0.287819,2.4804,2.3379,15/9-F-10,0.94757,0.0374433,0.725768,0.0563281
16961.5,115.828,0.294296,2.4994,2.2236,15/9-F-10,0.901086,0.0417937,0.700851,0.0858404
16962,115.72,0.279937,2.5098,2.161,15/9-F-10,0.995875,0.0320729,0.700131,0.0212494
16962.5,119.79,0.2714,2.51,2,15/9-F-10,1.17982,0.0212565,0.727086,0.00399633
16963,126.043,0.288593,2.4998,1.8627,15/9-F-10,1.17444,0.0224756,0.768495,0.00713807
16963.5,125.503,0.294159,2.4894,2.0294,15/9-F-10,1.06556,0.0287953,0.764923,0.021112
16964,122.436,0.289682,2.4704,2.0103,15/9-F-10,0.960485,0.036381,0.744611,0.0555327
16964.5,121.72,0.3166,2.46,2.05,15/9-F-10,0.814693,0.0542638,0.739868,0.449697
16965,122.349,0.297339,2.46,2.1305,15/9-F-10,0.897128,0.0432954,0.74403,0.138644
16965.5,125.207,0.3079,2.4603,2.1708,15/9-F-10,0.879541,0.0440519,0.762963,0.181842
16966,125.465,0.318282,2.4698,2.1994,15/9-F-10,0.867813,0.0463472,0.764666,0.238168
16966.5,128.026,0.295822,2.4799,2.1105,15/9-F-10,0.996915,0.0280398,0.781631,0.0218417
16967,127.434,0.282357,2.5001,2.0298,15/9-F-10,1.12364,0.0170625,0.777705,0.00224042
16967.5,125.823,0.28745,2.5105,2.008,15/9-F-10,1.16839,0.0195765,0.76704,0.00378653
16968,122.889,0.281735,2.5296,1.9318,15/9-F-10,1.24316,0.0166905,0.747611,0.00157389
16968.5,120.082,0.269299,2.5399,2.0292,15/9-F-10,1.2525,0.0128676,0.729021,0.000423505
16969,118.132,0.276858,2.5197,2.1393,15/9-F-10,1.05785,0.024228,0.716105,0.00665445
16969.5,118.329,0.284098,2.4796,2.0502,15/9-F-10,0.970232,0.0377585,0.717411,0.0525419
16970,117.443,0.284003,2.4605,2.0597,15/9-F-10,0.918229,0.0440908,0.711544,0.113111
16970.5,120.408,0.292409,2.46,2.06,15/9-F-10,0.92073,0.0438639,0.731177,0.126558
16971,122.306,0.290048,2.47,2.0597,15/9-F-10,0.962027,0.0368912,0.74375,0.0585398
16971.5,127.205,0.281142,2.47,1.9986,15/9-F-10,1.10413,0.023815,0.776195,0.00991032
16972,126.986,0.31648,2.47,1.9319,15/9-F-10,0.957679,0.0429072,0.774744,0.150866
16972.5,129.545,0.302009,2.47,1.9497,15/9-F-10,1.02048,0.0313621,0.791691,0.0394824
16973,128,0.2986,2.48,1.94,15/9-F-10,1.07855,0.0294808,0.781457,0.0271552
16973.5,129.084,0.29445,2.4702,1.8695,15/9-F-10,1.11903,0.0280949,0.788635,0.0233752
16974,128.751,0.302642,2.4797,1.8409,15/9-F-10,1.07981,0.0304039,0.786427,0.0326657
16974.5,130.816,0.33734,2.48,1.8203,15/9-F-10,0.952657,0.0445172,0.800108,0.228514
16975,129.63,0.3157,2.49,1.91,15/9-F-10,1.04334,0.0327515,0.792252,0.0482463
16975.5,126.61,0.284857,2.4898,1.8914,15/9-F-10,1.15089,0.0221409,0.772254,0.00689407
16976,122.328,0.330059,2.4797,1.9806,15/9-F-10,0.907524,0.0546837,0.743893,0.387082
16976.5,122.261,0.287482,2.4702,1.9997,15/9-F-10,1.01432,0.0355462,0.743452,0.0457331
16977,123.35,0.2772,2.47,2.15,15/9-F-10,1.01671,0.0280268,0.750662,0.0166153
16977.5,123.121,0.282921,2.4699,2.2295,15/9-F-10,0.990379,0.0317156,0.749149,0.0291942
16978,123.198,0.292455,2.46,2.1917,15/9-F-10,0.934269,0.0393163,0.749653,0.0866056
16978.5,122.074,0.311696,2.46,2.2488,15/9-F-10,0.840998,0.0511764,0.742209,0.330134
16979,125.492,0.301457,2.4699,2.3196,15/9-F-10,0.919622,0.0376857,0.764844,0.0837266
16979.5,125.801,0.276188,2.48,2.3096,15/9-F-10,1.09389,0.020924,0.766892,0.00510252
16980,127.755,0.302193,2.4803,2.2725,15/9-F-10,0.958706,0.0316251,0.779834,0.0399274
